userid,itemid,rating
A3S84SEN2Z6DZU,B001T9NUPS,4
A3S84SEN2Z6DZU,B000AAGM0M,5
A3S84SEN2Z6DZU,B0020MJN4A,4
A3S84SEN2Z6DZU,B003AYE658,4
A3S84SEN2Z6DZU,B003AYLQXI,1
A3S84SEN2Z6DZU,B0002CZVXM,5
A3S84SEN2Z6DZU,B0090A793W,5
A3SAZLWQ86H32,B0002D0BRC,5
A3SAZLWQ86H32,B0002D0BSQ,5
A3SAZLWQ86H32,B0002F4ZNG,5
A3SAZLWQ86H32,B0002F77PO,5
A3SAZLWQ86H32,B0002IP49M,5
A3SAZLWQ86H32,B0002IP4A6,5
A3SAZLWQ86H32,B0002OMP98,5
A3SAZLWQ86H32,B0007L9NS2,5
A3SAZLWQ86H32,B000EENI1K,4
A3SAZLWQ86H32,B000W2YBNS,5
A3SAZLWQ86H32,B0018TJJHM,5
A3SAZLWQ86H32,B0021VIMQU,5
A3SAZLWQ86H32,B002SSUP48,4
A3SAZLWQ86H32,B003A02PMS,5
A3SAZLWQ86H32,B004AM5HMU,5
A3SAZLWQ86H32,B00BN1RFBW,5
A3SDJ70H00OQCJ,B0002E1NNM,4
A3SDJ70H00OQCJ,B0002F7GSW,4
A3SDJ70H00OQCJ,B000LGA2K6,4
A3SDJ70H00OQCJ,B000FPQFKO,5
A3SDJ70H00OQCJ,B00000DC5A,4
A3SDJ70H00OQCJ,B002Q0WSO8,5
A3SDJ70H00OQCJ,B000VBH2IG,5
A3SDJ70H00OQCJ,B000FJEL9C,1
A3SDJ70H00OQCJ,B000VTM7MO,4
A3SDJ70H00OQCJ,B001GMVBEK,5
A3SDJ70H00OQCJ,B001FQB1TM,2
A3SDJ70H00OQCJ,B003WZ6VVM,3
A3SDJ70H00OQCJ,B003B1IOYY,1
A3SDJ70H00OQCJ,B004W1PPXK,4
A3SDJ70H00OQCJ,B000LR97BU,5
A3SDJ70H00OQCJ,B00646MZHK,5
A3SDJ70H00OQCJ,B004Z17008,5
A3SDJ70H00OQCJ,B003JIROHM,5
A3SDJ70H00OQCJ,B003JIRV02,5
A3SDJ70H00OQCJ,B002BK691G,5
A3SDJ70H00OQCJ,B003MR2Y2A,5
A3SDJ70H00OQCJ,B002TS3KCG,4
A3SDJ70H00OQCJ,B003VYBNF8,5
A3SDJ70H00OQCJ,B004UEMYA6,5
A3SDJ70H00OQCJ,B0002H0A3S,5
A3SDJ70H00OQCJ,B002DC8OE2,5
A3SDJ70H00OQCJ,B000B6FBA2,5
A3SDJ70H00OQCJ,B0035V08BC,1
A3SDJ70H00OQCJ,B009O7CE5O,5
A3SDJ70H00OQCJ,B0073XCXHA,5
A3SDJ70H00OQCJ,B00CLFX4EQ,5
A3SDJ70H00OQCJ,B0009X9H9I,1
A3SH7VETIJJ7LA,B004ZKY0ZW,5
A3SH7VETIJJ7LA,B005AT3E22,2
A3SH7VETIJJ7LA,B004VDD63A,1
A3SH7VETIJJ7LA,B00713TZ5K,1
A3SH7VETIJJ7LA,B0002Z2D08,1
A3SH7VETIJJ7LA,B0006VP8HI,3
A3SH7VETIJJ7LA,B0006IQKP0,3
A3SH7VETIJJ7LA,B003BGO2OK,5
A3SH7VETIJJ7LA,B003SZDFM4,2
A3SH7VETIJJ7LA,B000EE8YPK,1
A3SJQDTXQAGH4Q,B0002F741Q,5
A3SJQDTXQAGH4Q,B000EEHGE0,5
A3SJQDTXQAGH4Q,B000EEHGEK,5
A3SJQDTXQAGH4Q,B003EU6I7M,5
A3SJQDTXQAGH4Q,B003H8Z71Y,5
A3SJQDTXQAGH4Q,B000GUR8V8,5
A3SJQDTXQAGH4Q,B0002F4SYM,5
A3SJQDTXQAGH4Q,B000EELA0Q,5
A3SJQDTXQAGH4Q,B001FB63HC,5
A3SJQDTXQAGH4Q,B001FB63I6,4
A3SJQDTXQAGH4Q,B003HR375S,5
A3SJQDTXQAGH4Q,B004BAKP3M,5
A3SKRY7ZMQ0C61,B003AZ28XY,5
A3SKRY7ZMQ0C61,B000UUNS9U,5
A3SKRY7ZMQ0C61,B004NNVPJ0,5
A3SKRY7ZMQ0C61,B00AMWO44O,5
A3SKRY7ZMQ0C61,B001B82JUO,5
A3SKRY7ZMQ0C61,B003QIXO9M,5
A3SKRY7ZMQ0C61,B0002GU47G,5
A3SKRY7ZMQ0C61,B00ATWDA6A,5
A3SKRY7ZMQ0C61,B001L8PJTM,5
A3SL0HA6422W4M,B000GETXIA,5
A3SL0HA6422W4M,B0073A4FM4,5
A3SL0HA6422W4M,B006ZFKWJI,5
A3SL0HA6422W4M,B0006NL5SM,5
A3SL0HA6422W4M,B008XEYT48,5
A3SL0HA6422W4M,B00FR8DMR8,2
A3SL0HA6422W4M,B004ARUO2S,5
A3SL0HA6422W4M,B00B44N0DA,5
A3SL0HA6422W4M,B000EELFKQ,5
A3SLUMW86BMD8K,B0014656XA,5
A3SLUMW86BMD8K,B003VWKPHC,5
A3SLUMW86BMD8K,B0002GYDMI,5
A3SLUMW86BMD8K,B0002GIR6G,5
A3SLUMW86BMD8K,B000CCSWPQ,5
A3SLUMW86BMD8K,B003B15A5K,4
A3SLUMW86BMD8K,B005QXY1L0,4
A3SLUMW86BMD8K,B0038O9NLM,3
A3SM33K83I1CGA,B0002GZ05C,3
A3SM33K83I1CGA,B000K69V6I,3
A3SM33K83I1CGA,B001KQ9A4U,5
A3SM33K83I1CGA,B0034JZNIS,4
A3SM33K83I1CGA,B0002IHGXY,3
A3SM33K83I1CGA,B00642NGXQ,5
A3SM33K83I1CGA,B000AAOY3Y,3
A3SM33K83I1CGA,B003CM2QR8,5
A3SM33K83I1CGA,B00006JILE,3
A3SM33K83I1CGA,B006X0UYWA,4
A3SM33K83I1CGA,B0054RN79K,5
A3SM33K83I1CGA,B003B01QL8,5
A3SMT15X2QVUR8,B0002FO4R8,5
A3SMT15X2QVUR8,B0002ZO3L0,5
A3SMT15X2QVUR8,B0002DXAW0,5
A3SMT15X2QVUR8,B0002E2O7Q,5
A3SMT15X2QVUR8,B0002EK450,5
A3SMT15X2QVUR8,B0002II86I,5
A3SMT15X2QVUR8,B0002D0F2S,5
A3SMT15X2QVUR8,B0002D0DSY,5
A3SMT15X2QVUR8,B0002F4SYM,5
A3SMT15X2QVUR8,B0002F51HK,5
A3SMT15X2QVUR8,B0002F4V2G,5
A3SMT15X2QVUR8,B0002F7182,5
A3SMT15X2QVUR8,B0006JKC3U,5
A3SMT15X2QVUR8,B0002D050U,5
A3SMT15X2QVUR8,B0002D0FD2,3
A3SMT15X2QVUR8,B0002D0FGY,5
A3SMT15X2QVUR8,B0002DXGUQ,5
A3SMT15X2QVUR8,B0002E2EOE,5
A3SMT15X2QVUR8,B0002E3NH6,5
A3SMT15X2QVUR8,B0002E52ZM,5
A3SMT15X2QVUR8,B0002E54MS,5
A3SMT15X2QVUR8,B0002F6K4S,5
A3SMT15X2QVUR8,B0002F73YY,5
A3SMT15X2QVUR8,B0002F74CU,5
A3SMT15X2QVUR8,B0002F78NK,5
A3SMT15X2QVUR8,B0002GFNF4,5
A3SMT15X2QVUR8,B0002GFOR6,3
A3SMT15X2QVUR8,B0002IP47O,5
A3SMT15X2QVUR8,B0002IP47Y,5
A3SMT15X2QVUR8,B000SZVYLQ,5
A3SMT15X2QVUR8,B0002D0HZI,5
A3SMT15X2QVUR8,B0002F73OY,4
A3SMT15X2QVUR8,B0002M3BKC,5
A3SMT15X2QVUR8,B0002CZRAE,4
A3SMT15X2QVUR8,B0002D0DVG,5
A3SMT15X2QVUR8,B0002D0DX4,5
A3SMT15X2QVUR8,B0002D0FXM,5
A3SMT15X2QVUR8,B0002D0HNK,4
A3SMT15X2QVUR8,B0002D0NZ2,5
A3SMT15X2QVUR8,B0002E36KU,5
A3SMT15X2QVUR8,B0002F5G2A,5
A3SMT15X2QVUR8,B0002F70J2,5
A3SMT15X2QVUR8,B0002GXRF2,5
A3SMT15X2QVUR8,B0002GZSQ8,5
A3SMT15X2QVUR8,B0002HACDG,5
A3SMT15X2QVUR8,B00008K9HV,5
A3SMT15X2QVUR8,B0002E1MLA,5
A3SMT15X2QVUR8,B0002D051Y,5
A3SMT15X2QVUR8,B0002D0HZS,3
A3SMT15X2QVUR8,B0002E1TG8,5
A3SMT15X2QVUR8,B0002F5J5E,5
A3SMT15X2QVUR8,B0002L54TE,5
A3SQ2WX9CAJCKZ,B000VBH2IG,5
A3SQ2WX9CAJCKZ,B003VWKPHC,5
A3SQ2WX9CAJCKZ,B004SE9HTO,5
A3SQ2WX9CAJCKZ,B000J5XS3C,5
A3SQ2WX9CAJCKZ,B00646MZHK,5
A3SQ2WX9CAJCKZ,B0018TIADQ,4
A3SQ2WX9CAJCKZ,B00542YQSQ,4
A3SQ2WX9CAJCKZ,B000PAPO9W,4
A3SQ2WX9CAJCKZ,B0002D05ZA,5
A3SQ2WX9CAJCKZ,B0002D0H7G,5
A3SQ83YN5TLR95,B001A5J2EY,5
A3SQ83YN5TLR95,B002Q0WSOI,5
A3SQ83YN5TLR95,B005GZAZWC,5
A3SQ83YN5TLR95,B000EENKMC,5
A3SQ83YN5TLR95,B000L7MNUM,5
A3SQ83YN5TLR95,B002Q0WT4M,5
A3SQ83YN5TLR95,B0045ZXJ68,5
A3SQ83YN5TLR95,B006BL95QC,4
A3SQ83YN5TLR95,B000EEJKSA,5
A3SQ83YN5TLR95,B0046XSEAK,5
A3SQ83YN5TLR95,B004N0MKN8,5
A3SQ83YN5TLR95,B009MBT3KQ,5
A3SQ83YN5TLR95,B007YHJUGC,5
A3SUC2DJYHUU9Y,B0008G26JO,5
A3SUC2DJYHUU9Y,B0002D0CGC,5
A3SUC2DJYHUU9Y,B003KPOBZC,5
A3SUC2DJYHUU9Y,B000Z4M9NC,4
A3SUC2DJYHUU9Y,B004VQAI4W,5
A3SUC2DJYHUU9Y,B0002GL5S8,2
A3SUC2DJYHUU9Y,B001FC3GDA,5
A3SUC2DJYHUU9Y,B007T8OGLK,3
A3SUC2DJYHUU9Y,B009RQ7JMA,5
A3SUC2DJYHUU9Y,B0002D0CIK,4
A3SUC2DJYHUU9Y,B0006ZPABS,5
A3SUC2DJYHUU9Y,B0006ZP9KK,1
A3SUC2DJYHUU9Y,B000Z97SOM,1
A3SUC2DJYHUU9Y,B0002E2GMY,3
A3SUC2DJYHUU9Y,B000RNB720,4
A3SUC2DJYHUU9Y,B005T800V2,4
A3SUV4W0VI9GMF,B001W99HE8,5
A3SUV4W0VI9GMF,B005M0MUQK,2
A3SUV4W0VI9GMF,B0002D0MOY,4
A3SUV4W0VI9GMF,B003F76MEI,5
A3SUV4W0VI9GMF,B00874A77W,5
A3SUV4W0VI9GMF,B004MYJA3I,5
A3SUV4W0VI9GMF,B006RKWNRA,4
A3SUV4W0VI9GMF,B0038KMV2Y,5
A3T5EB75IPW75D,B001FW7GKE,5
A3T5EB75IPW75D,B001BFR7HM,5
A3T5EB75IPW75D,B000189NWC,5
A3T5EB75IPW75D,B0002PZBN4,5
A3T5EB75IPW75D,B003H96M6M,5
A3T5EB75IPW75D,B0002GJVIY,5
A3T5EB75IPW75D,B003HV3AJC,5
A3T5EB75IPW75D,B0002NM8DC,5
A3T5EB75IPW75D,B001KIU7LI,5
A3T5EB75IPW75D,B004S73I5K,5
A3T5EB75IPW75D,B003UEZB2K,5
A3T5EB75IPW75D,B0072KR4R8,5
A3T5EB75IPW75D,B0041T40LQ,5
A3T5EB75IPW75D,B00746PVK2,5
A3T5EB75IPW75D,B0051A72KU,5
A3T5EB75IPW75D,B0072KR342,5
A3T5EB75IPW75D,B00455224S,5
A3T5EB75IPW75D,B0092KJDJ8,5
A3T7SXCKJUYXT3,B0007X9TPC,4
A3T7SXCKJUYXT3,B000BM7YXS,5
A3T7SXCKJUYXT3,634061801,5
A3T7SXCKJUYXT3,B00076YPLC,3
A3T7SXCKJUYXT3,B000BM7YX8,3
A3T7SXCKJUYXT3,B000EDWLGO,3
A3T7SXCKJUYXT3,B000UVTA78,4
A3T7SXCKJUYXT3,B000EDWLD2,2
A3T7SXCKJUYXT3,B000J10HCG,4
A3T7SXCKJUYXT3,B0009OJ9FO,4
A3T7SXCKJUYXT3,B0009RM9LC,3
A3TA1UJWRJF9NC,B00029MTMQ,5
A3TA1UJWRJF9NC,B000KIPT30,5
A3TA1UJWRJF9NC,B0006NDF8A,5
A3TA1UJWRJF9NC,B0018TBECU,5
A3TA1UJWRJF9NC,B0002GLDQM,5
A3TA1UJWRJF9NC,B000068NW5,5
A3TA1UJWRJF9NC,B0002GYW4C,5
A3TA1UJWRJF9NC,B0036FB62W,5
A3TA1UJWRJF9NC,B003XD9LGU,1
A3TA1UJWRJF9NC,B0002IHFVM,5
A3TA1UJWRJF9NC,B003VWKPHC,3
A3TA1UJWRJF9NC,B003XD6PYQ,5
A3TBEBYVVVBMAN,B0002FOBJY,4
A3TBEBYVVVBMAN,B000WITAWO,4
A3TBEBYVVVBMAN,B000XR6OQO,4
A3TBEBYVVVBMAN,B0006IQNGQ,5
A3TBEBYVVVBMAN,B002KOK1SU,5
A3TBEBYVVVBMAN,B005M2O4U8,5
A3TBEBYVVVBMAN,B0002D0COE,5
A3TBEBYVVVBMAN,B0010SHU18,4
A3TBEBYVVVBMAN,B003HZSNZ4,4
A3TBEBYVVVBMAN,B000QDLOTM,3
A3TBMAWIIHKHFN,739046500,4
A3TBMAWIIHKHFN,B0007CR73Y,5
A3TBMAWIIHKHFN,B002PXA2CQ,2
A3TBMAWIIHKHFN,B000AAGM0M,3
A3TBMAWIIHKHFN,B003VOBLDW,2
A3TBMAWIIHKHFN,B0009W0BDA,3
A3TBMAWIIHKHFN,B001R2JZ6A,5
A3TBMAWIIHKHFN,B000LQ0QJS,4
A3TBMAWIIHKHFN,B00063678K,5
A3TBMAWIIHKHFN,B000978D58,4
A3TBMAWIIHKHFN,B000YIH0VU,3
A3TBMAWIIHKHFN,B000TG619O,5
A3TBMAWIIHKHFN,B000Z38F4A,5
A3TBMAWIIHKHFN,B000FT9ZIO,3
A3TBMAWIIHKHFN,B005CQ30A4,4
A3TBMAWIIHKHFN,B0002E5266,5
A3TBMAWIIHKHFN,B003TU9CL6,5
A3TBMAWIIHKHFN,B0002IP47O,3
A3TBMAWIIHKHFN,B000RNB720,4
A3TBMAWIIHKHFN,B0064RIB9A,5
A3TBMAWIIHKHFN,B0002M3OVI,4
A3TBMAWIIHKHFN,B001U0ORN0,4
A3TBMAWIIHKHFN,B001BFR7EK,2
A3TC6A6PQQG2VO,B0002F748O,5
A3TC6A6PQQG2VO,B000NKCTL0,5
A3TC6A6PQQG2VO,B001ECQOO4,5
A3TC6A6PQQG2VO,B000EEHJS8,5
A3TC6A6PQQG2VO,B0002GWRQM,5
A3TC6A6PQQG2VO,B0002D0CGM,5
A3TC6A6PQQG2VO,B001T21J80,5
A3TC6A6PQQG2VO,B003KZ19RK,5
A3TFVT2WOAOHCQ,B0002GZOS0,5
A3TFVT2WOAOHCQ,B0002KZAKS,5
A3TFVT2WOAOHCQ,B0013QY8I0,5
A3TFVT2WOAOHCQ,B0002D0KOG,5
A3TFVT2WOAOHCQ,B003MB7156,5
A3TFVT2WOAOHCQ,B0007YMWFU,3
A3TFVT2WOAOHCQ,B000RYP83I,5
A3TFVT2WOAOHCQ,B005CTGFIA,5
A3TFVT2WOAOHCQ,B000068O4I,5
A3TFVT2WOAOHCQ,B000B85FV0,5
A3TFVT2WOAOHCQ,B002PAW5GA,1
A3TFVT2WOAOHCQ,B006H9YMUC,5
A3TIL1PC2ZE97B,B000BK53ME,5
A3TIL1PC2ZE97B,B000E5KOJ8,5
A3TIL1PC2ZE97B,B000EAVAPU,5
A3TIL1PC2ZE97B,B0086QLFXG,5
A3TIL1PC2ZE97B,B000J4I9VO,5
A3TIL1PC2ZE97B,B00CM336ZO,5
A3TIL1PC2ZE97B,B00BTZHL52,5
A3TIL1PC2ZE97B,B0038YX3BS,5
A3TIL1PC2ZE97B,B004M8UZG0,5
A3TJKMUZIADF7V,B002SSUR3C,5
A3TJKMUZIADF7V,B003LHV1X4,4
A3TJKMUZIADF7V,B003UG32V0,5
A3TJKMUZIADF7V,B001Q2IQRU,5
A3TJKMUZIADF7V,B0002E58PQ,5
A3TJKMUZIADF7V,B0002KZIVY,5
A3TJKMUZIADF7V,B000GSY91M,5
A3TJKMUZIADF7V,B000K69V6I,4
A3TJKMUZIADF7V,B001C74GLY,5
A3TJKMUZIADF7V,B002VREYDE,5
A3TJKMUZIADF7V,B005MR6IHK,5
A3TJKMUZIADF7V,B00726195K,3
A3TJKMUZIADF7V,B00GYHS1F4,5
A3TJMZ2YFNECYN,B0002M6CVC,5
A3TJMZ2YFNECYN,B0018TG8HQ,4
A3TJMZ2YFNECYN,B0000AQRSS,4
A3TJMZ2YFNECYN,B0002L52GY,5
A3TJMZ2YFNECYN,B000JHYPKA,4
A3TJMZ2YFNECYN,B002ZH9JQC,5
A3TJMZ2YFNECYN,B000RNB720,5
A3TJMZ2YFNECYN,B00172EAD8,5
A3TJMZ2YFNECYN,B000CCIVCA,5
A3TLB3ZQPSNOUX,B001UDYC3C,4
A3TLB3ZQPSNOUX,B00064AF7S,4
A3TLB3ZQPSNOUX,B002CRJWV2,5
A3TLB3ZQPSNOUX,B000051YDF,5
A3TLB3ZQPSNOUX,B0016KHATM,5
A3TLB3ZQPSNOUX,B000FUF99W,5
A3TLB3ZQPSNOUX,B007G3H8TK,4
A3TLB3ZQPSNOUX,B004TWOX58,5
A3TLIMEV56GB3W,B00004XPKG,5
A3TLIMEV56GB3W,B00016XMWQ,5
A3TLIMEV56GB3W,B000IOM21S,5
A3TLIMEV56GB3W,B0014FLGRQ,5
A3TLIMEV56GB3W,B001URR9H4,4
A3TLIMEV56GB3W,B005FF2U2Q,4
A3TLIMEV56GB3W,B001HY3B04,3
A3TLIMEV56GB3W,B00CIWOJUU,5
A3TLIMEV56GB3W,B0000035OJ,4
A3TLIMEV56GB3W,B00004U1CE,5
A3TLIMEV56GB3W,B001UDYC4Q,4
A3TLIMEV56GB3W,B000VXW2C0,4
A3TM9RWCTMIK42,B0000WODSS,3
A3TM9RWCTMIK42,B00018CXV0,5
A3TM9RWCTMIK42,B0002D0JHE,5
A3TM9RWCTMIK42,B0002D0MFI,5
A3TM9RWCTMIK42,B0006NMUEU,5
A3TM9RWCTMIK42,B000N9ZNUU,5
A3TM9RWCTMIK42,B000OMG0KI,5
A3TM9RWCTMIK42,B0006NDF8A,4
A3TM9RWCTMIK42,B000AC6DVS,5
A3TM9RWCTMIK42,B000BMHLHC,5
A3TM9RWCTMIK42,B001ANI6FW,3
A3TM9RWCTMIK42,B002G1UT5C,3
A3TM9RWCTMIK42,B00CFMWBLC,5
A3TM9RWCTMIK42,B0002D0COE,3
A3TM9RWCTMIK42,B001OLW0J8,5
A3TRV1IG0M1PHK,B004WDQ5C8,4
A3TRV1IG0M1PHK,B000EEEYCW,4
A3TRV1IG0M1PHK,B000EELFI8,1
A3TRV1IG0M1PHK,B001PGXHX0,5
A3TRV1IG0M1PHK,B002RX2M36,4
A3TRV1IG0M1PHK,B002G1UT4S,3
A3TRV1IG0M1PHK,B004HJ58JI,5
A3TRV1IG0M1PHK,B006MPUUV6,3
A3TRV1IG0M1PHK,B0018OX37E,1
A3TRV1IG0M1PHK,B0042EZH6W,4
A3TS1YJX28IW7Q,B0002E5266,5
A3TS1YJX28IW7Q,B001FB63IQ,5
A3TS1YJX28IW7Q,B0002F7ENY,5
A3TS1YJX28IW7Q,B0002II7WS,5
A3TS1YJX28IW7Q,B0013O7NVG,5
A3TS1YJX28IW7Q,B001FB63H2,5
A3TS1YJX28IW7Q,B001ON79VK,5
A3TS1YJX28IW7Q,B0002F73YY,5
A3TS1YJX28IW7Q,B000BUCV3S,2
A3TS1YJX28IW7Q,B000EEHGEK,5
A3TTVWLIHLQPUW,B0002L59TO,3
A3TTVWLIHLQPUW,B0017Z53HW,4
A3TTVWLIHLQPUW,B003VWKPHC,5
A3TTVWLIHLQPUW,B003HNNNCE,5
A3TTVWLIHLQPUW,B009FN2Y52,5
A3TTVWLIHLQPUW,B005FKF1PY,4
A3TTVWLIHLQPUW,B003XD9LSS,4
A3TTVWLIHLQPUW,B009GSKW1Y,4
A3TTVWLIHLQPUW,B0054RN79K,5
A3TTVWLIHLQPUW,B008WZCPQC,5
A3TTVWLIHLQPUW,B008M4EJXA,2
A3TTVWLIHLQPUW,B00646MZHK,5
A3TTVWLIHLQPUW,B000GACXAO,5
A3TTVWLIHLQPUW,B005FM297K,5
A3TTVWLIHLQPUW,B009A4WB1I,1
A3TTVWLIHLQPUW,B00JZK62Y4,3
A3TXBKI669EWU8,B003VFYVD8,5
A3TXBKI669EWU8,B001K95HDU,5
A3TXBKI669EWU8,B00D5EHIKS,4
A3TXBKI669EWU8,B0002E2EOE,1
A3TXBKI669EWU8,B000HQMS2U,5
A3TXBKI669EWU8,B000Z7C9T8,4
A3TXBKI669EWU8,B003AIM6GK,1
A3TXBKI669EWU8,B003YU6NY0,4
A3TXBKI669EWU8,B008MXY7QA,3
A3U02L2ZS4RKZP,B0015NXV6G,5
A3U02L2ZS4RKZP,B003660TU6,3
A3U02L2ZS4RKZP,B0006GR4CU,5
A3U02L2ZS4RKZP,B003TEDM2M,5
A3U02L2ZS4RKZP,B0002DURNK,5
A3U02L2ZS4RKZP,B004L08FDY,5
A3U02L2ZS4RKZP,B0006ZROBC,4
A3U02L2ZS4RKZP,B0055E87GU,3
A3U02L2ZS4RKZP,B004B8YIP0,5
A3U02L2ZS4RKZP,B0002D0ME4,5
A3U02L2ZS4RKZP,B0037MC862,5
A3U02L2ZS4RKZP,B00AMOXK74,5
A3U02L2ZS4RKZP,B006K1OFI6,5
A3U02L2ZS4RKZP,B0010SHU18,5
A3U02L2ZS4RKZP,B002GHBZ4K,5
A3U02L2ZS4RKZP,B00A6VON2Y,5
A3U0UJAWIQO97V,B000G0J2K8,3
A3U0UJAWIQO97V,B0002F73YY,4
A3U0UJAWIQO97V,B003B12NXM,3
A3U0UJAWIQO97V,B005GBW56U,4
A3U0UJAWIQO97V,B000SMEUD8,4
A3U0UJAWIQO97V,B0007X90HY,4
A3U0UJAWIQO97V,B000A1HU1G,5
A3U0UJAWIQO97V,B000BHFYGM,2
A3U0UJAWIQO97V,B000G60580,5
A3U0UJAWIQO97V,B0002E2G3I,2
A3U0UJAWIQO97V,B001KURG9C,5
A3U0UJAWIQO97V,B005UMO3E2,4
A3U0UJAWIQO97V,B0002OVCKQ,2
A3U0UJAWIQO97V,B0006NAB82,5
A3U3PA6J2XOVFK,B002OBO48M,3
A3U3PA6J2XOVFK,B000FVGMMY,3
A3U3PA6J2XOVFK,B004SC8XR8,4
A3U3PA6J2XOVFK,B0046JPPQ0,5
A3U3PA6J2XOVFK,B003LFIP2Q,5
A3U3PA6J2XOVFK,B000RB6UV0,5
A3U3PA6J2XOVFK,B001KVW59M,4
A3U3PA6J2XOVFK,B000RB6UVA,5
A3U3PA6J2XOVFK,B008H29YWI,4
A3U3PA6J2XOVFK,B001FE1WDE,4
A3U3PA6J2XOVFK,B00560G800,4
A3U3PA6J2XOVFK,B007VXP35G,5
A3U3PA6J2XOVFK,B006ZB1XQ8,5
A3U3PA6J2XOVFK,B00B2TUEJU,4
A3U3PA6J2XOVFK,B00074CC5U,4
A3U3PA6J2XOVFK,B00004TQTJ,5
A3U3PA6J2XOVFK,B0035AM6IQ,4
A3U3PA6J2XOVFK,B006R6PZ10,5
A3U3PA6J2XOVFK,B008RCO5SG,5
A3U3PA6J2XOVFK,B00D8ZO1ZE,4
A3U3PA6J2XOVFK,B00DJJAXN8,5
A3U3PA6J2XOVFK,B00BPBWYUC,5
A3U3PA6J2XOVFK,B00BHWG1OO,5
A3U3PA6J2XOVFK,B00DX88GAW,4
A3U3PA6J2XOVFK,B00E4V0JR0,4
A3U3PA6J2XOVFK,B008L1H0XK,4
A3U3PA6J2XOVFK,B00000GVYU,5
A3U3PA6J2XOVFK,B00EAZYOOY,4
A3U3PA6J2XOVFK,B00DTXFE1U,4
A3U3PA6J2XOVFK,B005JLNACA,5
A3U9M6GJGKW5D7,B005GPRVFG,5
A3U9M6GJGKW5D7,B001PYK1BS,5
A3U9M6GJGKW5D7,B0041I1WZE,5
A3U9M6GJGKW5D7,B004IS613K,5
A3U9M6GJGKW5D7,B005ZV5K0O,3
A3U9M6GJGKW5D7,B0050DDKTA,5
A3U9M6GJGKW5D7,B00006I5SB,2
A3U9M6GJGKW5D7,B0002P1B4M,5
A3U9M6GJGKW5D7,B004JO79RK,3
A3U9M6GJGKW5D7,B0048XFL18,3
A3U9M6GJGKW5D7,B003HZPKSM,5
A3U9M6GJGKW5D7,B004IEBTJ0,5
A3UC29EJF2ZQP5,B0002GOE6S,4
A3UC29EJF2ZQP5,B001R2QNOC,5
A3UC29EJF2ZQP5,B003VWKPHC,5
A3UC29EJF2ZQP5,B007N0R4CM,5
A3UC29EJF2ZQP5,B003660TU6,4
A3UC29EJF2ZQP5,B00B4WN0ZA,5
A3UC29EJF2ZQP5,B00BHJNC4E,5
A3UC29EJF2ZQP5,B008JZ7GIW,5
A3UD50M7M72150,B0010HDS1U,5
A3UD50M7M72150,B00178JDCK,5
A3UD50M7M72150,B002RC9QOK,5
A3UD50M7M72150,B001PGXKC8,1
A3UD50M7M72150,B001FWBEDY,4
A3UD50M7M72150,B001G3TJXO,5
A3UD50M7M72150,B0002IAJ56,5
A3UD50M7M72150,B000EXIMFI,5
A3UD50M7M72150,B0002D0BUE,5
A3UD50M7M72150,B000ZRR024,5
A3UD50M7M72150,B00EPWAQS0,5
A3UD50M7M72150,B0009KKBIW,5
A3UD50M7M72150,B000068NW5,1
A3UETHIJBL6MCV,B000068O3D,5
A3UETHIJBL6MCV,B000EEHH9Y,2
A3UETHIJBL6MCV,B000NJ2TIE,4
A3UETHIJBL6MCV,B000PQX5WY,5
A3UETHIJBL6MCV,B000VTPR08,5
A3UETHIJBL6MCV,B000Y35C8S,5
A3UETHIJBL6MCV,B0018TC7BW,3
A3UETHIJBL6MCV,B0002F71OG,5
A3UETHIJBL6MCV,B0002GXYFU,5
A3UFHRHJ82TL1W,B0002E1NNM,5
A3UFHRHJ82TL1W,B0002E2TTO,5
A3UFHRHJ82TL1W,B0002TKL76,5
A3UFHRHJ82TL1W,B000KIPT30,5
A3UFHRHJ82TL1W,B000N5MK8M,5
A3UFHRHJ82TL1W,B001JI2KHS,5
A3UFHRHJ82TL1W,B002L2JS0I,5
A3UFHRHJ82TL1W,B003MX466G,5
A3UJ81SR3S4LJA,B0002F78T4,5
A3UJ81SR3S4LJA,B001GI31EM,2
A3UJ81SR3S4LJA,B0018TC3I4,5
A3UJ81SR3S4LJA,B001VNSYZ8,2
A3UJ81SR3S4LJA,B0002E2OUS,1
A3UJ81SR3S4LJA,B000OF3FYE,5
A3UJ81SR3S4LJA,B007IOMTJ6,4
A3UJ81SR3S4LJA,B0002F4ML6,5
A3UJ81SR3S4LJA,B0002F5GXO,5
A3UJUX6RZ9WVCB,B005OZE9SA,4
A3UJUX6RZ9WVCB,B0002GY10M,5
A3UJUX6RZ9WVCB,B0002J6I8M,5
A3UJUX6RZ9WVCB,B0009Y6ML8,5
A3UJUX6RZ9WVCB,B005ZV5K0O,5
A3UJUX6RZ9WVCB,B0002F7IIK,5
A3UJUX6RZ9WVCB,B000H2BC4E,4
A3UJUX6RZ9WVCB,B001G43G96,5
A3UJUX6RZ9WVCB,B002GJHUM4,5
A3UJUX6RZ9WVCB,B003WUHW38,5
A3UJUX6RZ9WVCB,B003MLBEW2,5
A3UJUX6RZ9WVCB,B003HZNP4S,1
A3UJUX6RZ9WVCB,B0007Y60HG,4
